listing_id;title;property_type;operation;price_eur;price_per_m2;area_m2;rooms;bathrooms;floor;has_elevator;district;neighborhood;full_address;locality;latitude;longitude;description;has_terrace;has_balcony;has_parking;has_air_conditioning;has_swimming_pool;has_garden;energy_cert;construction_year;condition;advertiser_name;advertiser_type;photo_count;is_new_development;url;scrape_date;scrape_timestamp
63351348831.106400;Piso en venta en Gràcia;Piso;venta;495000.0;5439.56;91.0;4;2;;True;Barcelona Capital;Gràcia;Gràcia (Barcelona Capital);Barcelona Capital;41.4067609;2.166267;Luminoso piso con gran potencial en Travessera de Gràcia, junto a calle Sicília Se vende amplio piso de 4 habitaciones en una excelente ubicación del barrio de Gràcia Nova - Camp d´en Grassot a pocos pasos del Passeig Sant Joan i Plaça Joanic. La vivienda, situada en una cuarta planta real de una finca con ascensor y rampa de acceso para personas con movilidad reducida, ofrece una distribución funcional y muchas posibilidades de reforma. Dispone de una habitación doble con salida a un balcón ori...;False;False;False;True;False;False;;;;Tandem Inmobiliaria PPAL;Agencia;35;False;https://www.pisos.com/comprar/piso-gracia_distrito-63351348831_106400/;2026-04-05;2026-04-05T12:49:47.692073
63364367142.106400;Piso en venta en Eixample;Piso;venta;1460000.0;4786.89;305.0;4;3;;True;Barcelona Capital;Eixample;Eixample (Barcelona Capital);Barcelona Capital;41.3964335;2.1771792;Piso exclusivo de 305 m2 en el centro de Barcelona, a pasos de Paseo de Gracia y Plaza Catalunya Presentamos una vivienda excepcional ubicada en una de las zonas más prestigiosas y demandadas de Barcelona: pleno corazón del Eixample/Centro. Una ubicación privilegiada que permite disfrutar de la vida urbana más completa, con acceso inmediato a Paseo de Gracia, Plaza Catalunya, Rambla Catalunya, Gran Via y algunos de los edificios modernistas más emblemáticos de la ciudad. El área cuenta con una o...;False;False;False;True;False;False;;;;Tandem Inmobiliaria PPAL;Agencia;38;False;https://www.pisos.com/comprar/piso-barcelona_capital_eixample-63364367142_106400/;2026-04-05;2026-04-05T12:49:47.871721
63380242283.106400;Chalet en venta en Castellar del Vallès;Chalet;venta;396000.0;2506.33;158.0;5;2;;False;;Castellar del Vallès;Castellar del Vallès;Castellar del Vallès;41.611753297;2.08668839;Vivir la luz, sentir el espacio: tu nuevo hogar te esperaDesde el primer paso, esta casa adosada invita a respirar tranquilidad. Su porche te da la bienvenida con la calidez de un hogar cuidado y lleno de vida. Al cruzar la puerta, la luz se filtra suavemente por las ventanas del salón-comedor, donde cada rincón parece diseñado para disfrutar de los pequeños momentos: una comida en familia, una tarde de lectura o una charla mientras el sol se esconde por el patio despejado. El aire fluye entre s...;True;False;False;True;False;False;;;;Fincas Lemi;Agencia;66;False;https://www.pisos.com/comprar/chalet-castellar_del_valles_centro_urbano-63380242283_106400/;2026-04-05;2026-04-05T12:49:48.448880
63353368570.100500;Chalet en venta en Cataluña;Chalet;venta;463000.0;2183.96;212.0;6;2;;False;L'Ametlla del Vallès;El Pinar i El Portus;El Pinar i El Portus (L'Ametlla del Vallès);L'ametlla del Vallès;41.640457227;2.249609212;Presentamos esta fantástica casa unifamiliar situada en una de las zonas más prácticas y bien comunicadas de l'Ametlla del Vallès. Una vivienda espaciosa, versátil y muy bien distribuida, ideal para familias que buscan comodidad, zonas exteriores y estancias amplias en una ubicación urbana privilegiada. Con dos plantas perfectamente organizadas y diferentes espacios exteriores, esta propiedad ofrece funcionalidad, privacidad y calidad de vida excepcionales. Planta baja: - Salón-comedor. - Cocina...;False;False;True;False;False;False;F;;;Apartamentalia;Agencia;86;False;https://www.pisos.com/comprar/chalet-el_pinar_i_el_portus-63353368570_100500/;2026-04-05;2026-04-05T12:49:49.664807
63412665083.100500;Chalet en venta en Can Juli;Chalet;venta;439000.0;1306.55;336.0;4;2;;False;Santa Eulàlia de Ronçana;El Bonaire;El Bonaire (Santa Eulàlia de Ronçana);Santa Eulàlia de Ronçana;41.640241462;2.243844885;Presentamos esta fantástica casa unifamiliar situada en una de las zonas más prácticas y bien comunicadas de Santa Eulàlia, tocando a L'Ametlla del Vallès. Una vivienda espaciosa, versátil y muy bien distribuida, ideal para familias que buscan comodidad, zonas exteriores y estancias amplias en una ubicación urbana privilegiada. Con dos plantas perfectamente organizadas y diferentes espacios exteriores, esta propiedad ofrece funcionalidad, privacidad y calidad de vida excepcionales. Situada en un...;False;False;True;False;False;True;G;;;Apartamentalia;Agencia;61;False;https://www.pisos.com/comprar/chalet-el_bonaire-63412665083_100500/;2026-04-05;2026-04-05T12:49:50.026562
63432977904.101300;Piso en venta en Calle D'Adrià Gual;Piso;venta;650000.0;4642.86;140.0;4;2;;True;Sant Cugat del Vallès;Coll Favà-Can Magí;Coll Favà-Can Magí (Sant Cugat del Vallès);Sant Cugat del Vallès;41.4819993;2.0916917;Si buscas espacio, comodidad y una ubicación estratégica donde vivir, este piso te va a encantar. FELIU FRANQUESA presenta en exclusiva esta fantástica vivienda reformada en una de las zonas mejor conectadas de Sant Cugat, en la Av. de les Roquetes, Can Magí. Un hogar amplio, luminoso y con una distribución muy funcional, ideal para familias que quieren tranquilidad sin renunciar a tener el centro a pocos minutos. Al entrar, un agradable recibidor nos conduce al amplio salón-comedor con salida a...;False;False;False;False;True;False;D;;;FELIU FRANQUESA, S.L.;Agencia;48;False;https://www.pisos.com/comprar/piso-coll_fava_can_magi08173-63432977904_101300/;2026-04-05;2026-04-05T12:49:50.666065
63364043103.106400;Chalet en venta en L'Ametlla del Vallès;Chalet;venta;910000.0;1213.33;750.0;5;4;;False;;L'Ametlla del Vallès;L'Ametlla del Vallès;L'ametlla del Vallès;41.6691064;2.2604574;¡Descubre la casa de tus sueños en L'Atmella del Vallés! Este impresionante chalet independiente, con una superficie construida de 750 m² y un amplio jardín de 3.129 m², ofrece un estilo moderno y funcional que se adapta a todas tus necesidades. Imagina disfrutar de días soleados en tu propia piscina o relajarte todo en un entorno natural y tranquilo. La casa se encuentra al lado de la prestigiosa escuela SEK-Catalunya de la Garriga. La parcela dispone de 3.124 mts. , esta se puede parcelar en 4...;True;False;False;True;True;False;;;;ARGO IMMOBLES;Agencia;99;False;https://www.pisos.com/comprar/chalet-ametlla_del_valles_centro_urbano-63364043103_106400/;2026-04-05;2026-04-05T12:49:50.889433
63363321060.106400;Chalet en venta en Sarrià;Chalet;venta;2000000.0;7326.01;273.0;9;3;;False;Sarrià-Sant Gervasi;Sarrià;Sarrià (Distrito Sarrià-Sant Gervasi. Barcelona Capital);Barcelona Capital;41.3979151;2.1240142;En el corazón de Sarrià, uno de los barrios más exclusivos y con más encanto de Barcelona, se alza esta magnífica casa de época que conserva su elegante fachada original, aunque necesita mejoras es reflejo del carácter histórico y residencial de la zona. Distribuida en tres viviendas independientes, esta propiedad ofrece versatilidad, amplitud y un estilo de vida privilegiado. Esta casa es una joya arquitectónica que combina el encanto clásico con comodidades modernas, ideal tanto para una gran ...;True;False;False;False;False;False;;;;ARGO IMMOBLES;Agencia;35;False;https://www.pisos.com/comprar/chalet-sarria_sant_gervasi_sarria-63363321060_106400/;2026-04-05;2026-04-05T12:49:51.370804
63374767294.106400;Casa adosada en venta en La Floresta-Les Planes;Casa;venta;1385000.0;3945.87;351.0;6;4;;False;Sant Cugat del Vallès;La Floresta-Les Planes;La Floresta-Les Planes (Sant Cugat del Vallès);Sant Cugat del Vallès;41.4494217;2.0755758;**Casa / Chalet Adosado en Venta en Sant Cugat del Vallès** Descubre esta impresionante casa adosada ubicada en la exclusiva zona del Golf de Sant Cugat. Con una superficie construida de 351 m² y 325 m² útiles, este hogar ofrece un espacio ideal para disfrutar de la vida en familia. Con 6 habitaciones, 4 de ellas dobles y algunas con baño privado tipo suite, cada miembro de la familia encontrará su rincón perfecto. Además, cuenta con un área destinada al servicio doméstico con baño propio, garan...;True;False;False;False;True;False;;;;ARGO IMMOBLES;Agencia;70;False;https://www.pisos.com/comprar/casa_adosada-la_floresta_les_planes08198-63374767294_106400/;2026-04-05;2026-04-05T12:49:52.080682
63381164437.106400;Piso en venta en Palafolls;Piso;venta;295000.0;2398.37;123.0;3;2;;False;;Palafolls;Palafolls;Palafolls;41.6620487;2.7483289;Planta baja totalmente reformada situada en una zona tranquila junto al Hospital de Palamós y a solo 15 minutos andando de la playa. La vivienda cuenta con amplio salón-comedor con cocina abierta y despensa, un espacio moderno y luminoso ideal para el día a día. Dispone de 3 dormitorios (2 dobles y 1 individual), con salida desde los dos dormitorios dobles a un agradable patio interior, perfecto como zona de relax. La distribución se completa con 1 baño completo con plato de ducha y 1 aseo. La v...;False;False;False;False;False;False;;;;Nou Habitat;Agencia;27;False;https://www.pisos.com/comprar/piso-palafolls_centro_urbano-63381164437_106400/;2026-04-05;2026-04-05T12:49:52.792755
28419421971.501446;Piso en venta en Corró D´Avall;Piso;venta;255000.0;2500.0;102.0;3;1;Bajo;True;Les Franqueses del Vallès;Corró d'Avall;Corró d'Avall (Les Franqueses del Vallès);Les Franqueses del Vallès;41.626766975;2.295909388;Se vende este fantástico piso en Les Franqueses del Vallès, con una superficie útil de 89 m². El inmueble cuenta con 2 habitaciones individuales/medianas, 1 habitación doble en suite y 1 baño. Este piso se encuentra en buen estado de conservación. Dispone de armarios empotrados, ascensor, calefacción de gas natural, cocina office, comedor, balcón-terraza con salida desde cocina y comedor y portero automático. La orientación oeste dota al piso de luminosidad y cuenta con suelos de mármol y ventan...;False;True;False;False;False;False;;Entre 20 y 30 años;En buen estado;GISELA FINQUES;Agencia;13;False;https://www.pisos.com/comprar/piso-corro_avall-28419421971_501446/;2026-04-05;2026-04-05T12:49:53.163794
29179219239.100500;Ático en venta en Sarria;Atico;venta;1800000.0;9183.67;196.0;4;3;7ª;True;Sarrià-Sant Gervasi;Sant Gervasi-Galvany;Sant Gervasi-Galvany (Distrito Sarrià-Sant Gervasi. Barcelona Capital);Barcelona Capital;41.397754033;2.134328547;Maravilloso ático con vistas al Tibidabo y vista al mar de 196m2, distribuidos con salón comedor con escalera de caracol que da acceso a la cubierta donde hay una sala de 60m2 aproximadamente, con acceso a la terraza a nivel de unos 40m2 aproximados con vistas panorámicas al mar de toda Barcelona. Cocina independiente de marca Santos, una habitación suite, tres habitaciones mas y 2 cuartos de baño completos, calefacción por gas natural y aire acondicionado. También hay una zona comunitaria ajard...;False;False;False;True;True;False;E;;En buen estado;FINCAS BELLAMAR;Agencia;38;False;https://www.pisos.com/comprar/atico-sant_gervasi_galvany08017-29179219239_100500/;2026-04-05;2026-04-05T12:49:53.964227
30009769176.187000;Piso en venta en Carrer Major, cerca de Carrer de Sant Andreu;Piso;venta;187000.0;1626.09;115.0;3;1;Bajo;True;;Tona;Tona;Tona;41.8513886;2.2283534;Planta baja nueva a estrenar, buenos acabados, con una superficie construida 115,45m2 , situada en plena calle Mayor, consta de tres habitaciones, comedor-sala de estar amplio con salida a terraza, cocina office, baño completo y gran recibidor para sala polivalente, gran terraza de 16m2. Ocasión Única...!! Mas inmuebles en LACLAUOSONA.CAT;True;False;False;False;False;False;G;;Reformado;LA CLAU GRUP IMMOBILIARI;Agencia;8;False;https://www.pisos.com/comprar/piso-tona_centro_urbano-30009769176_187000/;2026-04-05;2026-04-05T12:49:54.286756
4256157671.109700;Ático en venta en La Dreta de L'Eixample;Atico;venta;2390000.0;17969.92;133.0;2;2;5ª;True;Eixample;La Dreta de l'Eixample;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);Barcelona Capital;41.3939074;2.1598252;Ático dúplex 5º 3. en un inmueble de obra nueva de 133 m2 de superficie construida y situado en la zona de Barcelona Capital. Está estructurado en 2 habitaciones, 2 baños completos, terraza y tiene certificación energética B. Aporta como extras ascensor. Nos complace presentar esta finca regia completamente renovada con 17 apartamentos de diseño contemporáneo, ubicada en la icónica Rambla de Catalunya en el corazón de Barcelona. Ubicado en una avenida semipeatonal bordeada de árboles, conocida t...;True;False;False;False;False;False;B;;A estrenar;Engel & Völkers MMC Barcelona;Agencia;30;False;https://www.pisos.com/comprar/atico-la_dreta_de_eixample08008-4256157671_109700/;2026-04-05;2026-04-05T12:49:55.740562
40058326515.108900;Casa en venta en Centro;Casa;venta;700000.0;2517.99;278.0;;;;False;;Alella;Alella;Alella;41.492191772;2.292642171;Casa de pueblo a reformar, que actualmente es un restaurante en funcionamiento. Ubicada en el corazón de Alella, puede transformarse en una singular vivienda. La propiedad, de estilo masía, cuenta con una superficie de 278 metros, además de un jardín frontal de 225 metros. El restaurante en funcionamiento, presenta una distribución con varias estancias, cocina equipada, baños y característicos techos de cúpula, así como suelos hidráulicos que añaden un toque de autenticidad. La primera planta, q...;False;False;False;False;False;False;;;A reformar;SETCLAUS ALELLA;Agencia;31;False;https://www.pisos.com/comprar/casa-alella_centro_urbano-40058326515_108900/;2026-04-05;2026-04-05T12:49:56.094539
4222729182.109700;Chalet en venta en Canyelles;Chalet;venta;375000.0;3605.77;104.0;3;2;;False;;Canyelles;Canyelles;Canyelles;41.29582797;1.712898601;"Chalet de obra nueva de 104 m2 de superficie construida y ubicado en la zona de Canyelles. Está distribuido en 3 habitaciones, 2 baños completos y terraza. Promoción de 20 viviendas unifamiliares de alto standing en Canyelles, con orientación sr-oeste, ubicadas en ""Urbanización Cogullada 2"", urbanización que posee todos los servicios (energía eléctrica, agua, telefonía, internet, calles pavimentadas, alumbrado publico nocturno, boca antiincendios, alcantarillado) y tiene una ubicación privilegia...";True;False;False;False;False;True;;;A estrenar;Engel & Völkers MMC Barcelona;Agencia;8;False;https://www.pisos.com/comprar/chalet-canyelles_centro_urbano-4222729182_109700/;2026-04-05;2026-04-05T12:49:56.255342
54178773887.109300;Casa en venta en Roca Grossa-Serra Brava;Casa;venta;650000.0;2519.38;258.0;4;3;;False;Lloret de Mar;Roca Grossa-Serra Brava;Roca Grossa-Serra Brava (Lloret de Mar);Lloret de Mar;41.7100581;2.8567737;Se vende espectacular chalet con licencia turística activa, ubicado en la codiciada urbanización Roca Grossa de Lloret de Mar. Una zona residencial tranquila, soleada y perfectamente comunicada, ideal tanto como vivienda habitual como para inversión turística de alta rentabilidad. La propiedad, asentada sobre una gran parcela con jardín privado y huerto, se distribuye en dos plantas y cuenta con: 4 habitaciones y 3 baños completos Salón con chimenea Cocina equipada Estancias amplias, luminosas y...;False;False;True;True;True;False;;;;ALFA CASA;Agencia;38;False;https://www.pisos.com/comprar/casa-roca_grossa_serra_brava-54178773887_109300/;2026-04-05;2026-04-05T12:49:56.797097
54205763900.109300;Piso en venta en Carrer de Bernat Metge, 1;Piso;venta;268500.0;3781.69;71.0;2;2;;False;Roses;Salatà;Salatà (Roses);Roses;42.2653463;3.16263949;Certificado Energético: GG9330KFC Descubra este magnífico apartamento situado en la mejor zona de Roses, ideal para disfrutar al máximo de la costa mediterránea. Compuesto por dos habitaciones confortables, un aseo independiente, un baño moderno y una gran sala de estar luminosa con cocina americana, este apartamento ha sido completamente renovado con materiales de primera calidad. También cuenta con una agradable terraza, perfecta para relajarse o recibir invitados. Su ubicación privilegiada le...;True;False;False;True;False;False;;;;IMMO BARNEDA-ROSES SL;Agencia;43;False;https://www.pisos.com/comprar/piso-salata-54205763900_109300/;2026-04-05;2026-04-05T12:49:57.386934
54193201033.109300;Piso en venta en Carrer del Notari Miquel Març;Piso;venta;126000.0;1518.07;83.0;2;3;Bajo;True;;Olot;Olot;Olot;42.186777407;2.495358234;¡ Piso y garaje ! Vivienda de 83 m² a la venta en el municipio de Olot, Girona. La vivienda está distribuida en salón-comedor, dos dormitorios, cocina y dos cuartos de baño. La vivienda se comercializa con plaza de garaje en el mismo bloque. Posee suelos de gres, ventanas de aluminio... Todo ello en buen estado general de conservación. Es una planta baja en un bloque residencial de reciente construcción con ascensor. Muy bien comunicado por carretera (N-260a) y transporte público. A menos de cin...;False;False;False;False;False;False;E;;En buen estado;VIVANTIAL;Agencia;18;False;https://www.pisos.com/comprar/piso-olot_centro_urbano-54193201033_109300/;2026-04-05;2026-04-05T12:49:58.448084
54265507500.109300;Piso en venta en Avinguda del Pastor, 1;Piso;venta;191000.0;3745.1;51.0;1;1;5ª;True;Roses;Santa Margarida;Santa Margarida (Roses);Roses;42.2696309;3.13843169;Certificado Energético: DMSNJL86Z Descubra este maravilloso apartamento situado en la última planta de una de las residencias más bonitas de Roses, en Cataluña, en la Costa Brava. Con un cómodo dormitorio, ofrece unas vistas impresionantes al mar y a los canales. La residencia es segura y ofrece servicios de alta gama: piscina, jacuzzi, ascensor, servicio de conserjería, videovigilancia y aire acondicionado centralizado. Posibilidad de adquirir una plaza de aparcamiento y un amarre para barco. U...;True;False;False;True;True;False;;;;IMMO BARNEDA-ROSES SL;Agencia;29;False;https://www.pisos.com/comprar/piso-roses_santa_margarida-54265507500_109300/;2026-04-05;2026-04-05T12:49:58.692688
54243076449.106000;Apartamento en venta en Urbanització de la Pineda de Pals, 211, cerca de Urbanización de los Arenales del Mar;Apartamento;venta;274000.0;3425.0;80.0;2;2;1ª;False;;Pals;Pals;Pals;41.9829;3.19685;Playa, naturaleza, campo de golf...Ven a disfrutar en esta nueva promoción en Pals!!! Entrega Junio 2024. Apartamento de dos habitaciones y dos baños, cocina americana, salón comedor ,de diseño moderno y acabados de alta calidad. Disponen de aire acondicionado, calefacción individual, además de una plaza de parking en el mismo edificio En el que podremos recrearnos también en una bonita y práctica terraza o ir a divertirnos en la piscina y zonas comunitarias Ubicados a 10 minutos de la playa y f...;True;False;False;False;False;False;;;En buen estado;Finques 22;Agencia;21;False;https://www.pisos.com/comprar/apartamento-pals_centro_urbano-54243076449_106000/;2026-04-05;2026-04-05T12:49:59.202939
54216140282.109300;Piso en venta en Carrer del Notari Miquel Març;Piso;venta;135000.0;1626.51;83.0;3;2;2ª;True;;Olot;Olot;Olot;42.186839171;2.495260731;¡ Oportunidad ! Piso de 83 m² para entrar a vivir a la venta en el municipio de Olot, Girona. La vivienda se distribuye en salón-comedor, tres dormitorios, dos cuartos de baño y cocina independiente. Cuenta con suelos de gres, ventanas de aluminio... Todo ello en buen estado general de conservación. Es una 2ª Planta en un bloque residencial con ascensor. Muy bien comunicado por carretera (N-260a) y transporte público. A menos de cinco minutos andando de la parada de autobús de la Avenida Girona....;True;False;False;False;False;False;E;;En buen estado;VIVANTIAL;Agencia;15;False;https://www.pisos.com/comprar/piso-olot_centro_urbano-54216140282_109300/;2026-04-05;2026-04-05T12:49:59.677387
54171753335.109300;Piso en venta en Carrer de Mònaco, 6;Piso;venta;145000.0;3222.22;45.0;1;1;;False;Roses;Els Grecs-Mas Oliva;Els Grecs-Mas Oliva (Roses);Roses;42.2694007;3.18398632;Certificado Energético: 7L3H12R4C Ideal para inversionistas! Se trata de un apartamento en planta baja con un dormitorio, comedor, sala de estar, un baño, cocina independiente equipada y terraza. Este apartamento tiene buena rentabilidad, se alquila anualmente, es una comunidad tranquila y vigilada y hay muy buena armonía con los vecinos. Te invitamos a visitarlo.;False;False;False;False;False;False;;;;IMMO BARNEDA-ROSES SL;Agencia;31;False;https://www.pisos.com/comprar/piso-els_grecs_mas_oliva-54171753335_109300/;2026-04-05;2026-04-05T12:50:00.397737
54246904698.109700;Piso en venta en Calle Amadeu Vives;Piso;venta;335000.0;;;3;2;;False;Castell d'Aro, Platja d'Aro i s'Agaró;Castell d'Aro;Castell d'Aro (Castell d'Aro, Platja d'Aro i s'Agaró);Castell D'aro, Platja D'aro i s'Agaró;41.8138168;3.0373937;Promoción de obra nueva situada en Castell d’Aro, compuesta por un edificio de 28 viviendas de 1, 2 y 3 dormitorios, diseñadas para ofrecer confort, funcionalidad y un estilo de vida mediterráneo en un entorno tranquilo de la Costa Brava. Las viviendas destacan por sus espacios bien aprovechados y por contar con balcones o terrazas privadas con pavimento cerámico antideslizante, ideales para disfrutar del clima y la vida al aire libre. Las viviendas ofrecen distribuciones prácticas con salón-com...;False;True;False;False;True;True;;;A estrenar;Aliseda Inmobiliaria;Agencia;15;False;https://www.pisos.com/comprar/piso-castell_aro17249-54246904698_109700/;2026-04-05;2026-04-05T12:50:01.240655
54234994971.522160;Piso en venta en Carrer de les Hortes, 24;Piso;venta;150600.0;1394.44;108.0;3;2;4ª;True;Figueres;Centre;Centre (Figueres);Figueres;42.26983;2.965294;Piso muy soleado en 4ª planta de superficie total 107,7 m² y con 84,01 m² útiles, con recibidor, una habitación individual , dos habitaciones dobles con acceso directo a la terraza, 1 baño con bañera, 1 aseo, aire acondicionado, armarios empotrados, ascensor, calefacción, carpintería exterior de pvc, cocina tipo office, salón-comedor con acceso a terraza, estado conservación: necesita actualización. En edificio de 5 plantas con cuatro vecinos por planta, orientación este, portero automático, muy...;True;False;False;True;False;False;E;Entre 30 y 50 años;A reformar;LAMA IMMO;Agencia;20;False;https://www.pisos.com/comprar/piso-figueres_centre-54234994971_522160/;2026-04-05;2026-04-05T12:50:01.858514
54211952297.109300;Piso en venta en Calle Ponnet, Número 11;Piso;venta;129000.0;3071.43;42.0;;1;9ª;True;Roses;Santa Margarida;Santa Margarida (Roses);Roses;42.2634017;3.14830911;Exención Certificado Energético: AAAAAAA02 Descubre este impresionante estudio en venta en la 9ª planta, donde cada día comienza con una espléndida vista al mar! Este acogedor espacio de 42 m² ha sido totalmente reformado y equipado, ofreciendo una cocina americana que se integra perfectamente con el salón, creando un ambiente ideal para disfrutar de momentos inolvidables. La habitación alcoba garantiza la privacidad y el confort que necesitas, mientras que el baño con ducha añade un toque de mo...;True;False;False;False;True;False;;;;IMMO BARNEDA-ROSES SL;Agencia;19;False;https://www.pisos.com/comprar/piso-roses_santa_margarida-54211952297_109300/;2026-04-05;2026-04-05T12:50:03.013088
54197427022.109300;Chalet en venta en Carrer de la Noguera, 20;Chalet;venta;795000.0;6737.29;118.0;3;2;;False;Castelló d'Empúries;Empuriabrava;Empuriabrava (Castelló d'Empúries);Castelló D'empúries;42.2496392;3.10718349;Casa en venta en Empuriabrava , con amarre de 12m y terreno de 542m2 . La casa esta orientada al sud-este en un canal ancho . En planta baja encontraremos salón/comedor, cocina individual completamente equipada, 3 dormitorios y 1 baño. desde el salón tenemos salida a un hermoso porche y a la piscina. En la segunda planta encontramos una suite con acceso a una hermosa terraza con vistas al canal. Extras: calefacción de gas, aire acondicionado, garaje, ventanas PVC . Certificado Energético: T9K2LB...;True;False;True;False;True;False;;;;IMMO BARNEDA-ROSES SL;Agencia;44;False;https://www.pisos.com/comprar/chalet-empuriabrava-54197427022_109300/;2026-04-05;2026-04-05T12:50:03.770981
54196526258.109300;Chalet en venta en Calle Mas Nou, Número 2;Chalet;venta;470000.0;1814.67;259.0;5;4;;False;Castelló d'Empúries;Empuriabrava;Empuriabrava (Castelló d'Empúries);Castelló D'empúries;42.264929;3.101815;Certificado Energético: N0SX6YC4Y Casa independiente en venta en Empuriabrava. Espaciosa, luminosa y con piscina Se vende magnífica casa independiente en una zona muy tranquila de Empuriabrava. Ideal para quienes buscan confort, espacio y privacidad en un entorno relajado. La vivienda cuenta con 259 m² construidos sobre una parcela de 400 m², distribuidos en dos plantas, lo que la convierte en una opción perfecta tanto como residencia habitual como para segunda vivienda. En la planta baja se enc...;True;False;True;True;True;False;;;;IMMO BARNEDA-ROSES SL;Agencia;50;False;https://www.pisos.com/comprar/chalet-empuriabrava-54196526258_109300/;2026-04-05;2026-04-05T12:50:04.220474
54246065866.100500;Piso en venta en Eixample-Centre;Piso;venta;328000.0;3313.13;99.0;3;2;3ª;True;Girona Capital;Eixample-Centre;Eixample-Centre (Girona Capital);Girona Capital;41.9783998;2.8165322;VIVIENDA ALQUILADA, IDEAL PARA INVERSORES Y SIN COMISIONES DE AGENCIA Excelente dúplex de 3 dormitorios y 2 baños. Se encuentra en la planta 3 de un edificio residencial y cuenta con ascensor, terraza, armarios y aire acondicionado. La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. Se encuentra ubicado en Eixample - ...;True;False;False;True;False;False;;;En buen estado;Alquizen;Agencia;33;False;https://www.pisos.com/comprar/piso-eixample_centre17002-54246065866_100500/;2026-04-05;2026-04-05T12:50:04.605501
54189887051.995275;Casa en venta en Baix Empordà;Casa;venta;850000.0;2428.57;350.0;4;3;;False;;Foixà;Foixà;Foixà;42.039301061;2.99862658;EN VENTA CASA RÚSTICA EN FOIXÀ CON VISTAS PANORÁMICAS Y MÁXIMA PRIVACIDAD EN EL BAIX EMPORDÀ - UNA PROPIEDAD EXCLUSIVA DE RUSTIC BISBAL. Rodeada de campos ondulantes y bosques mediterráneos, encontramos esta encantadora propiedad en venta en exclusiva, situada en una parcela de 2,7 hectáreas que ofrece una paz y privacidad inigualables. La vivienda se alza sobre un montículo natural, lo que le otorga vistas despejadas y espectaculares, podemos divisar el mar en el horizonte, desde Begur hasta el...;True;False;True;True;False;True;E;Entre 30 y 50 años;En buen estado;RUSTIC BISBAL;Agencia;50;False;https://www.pisos.com/comprar/casa-foixa_centro_urbano-54189887051_995275/;2026-04-05;2026-04-05T12:50:04.638381
54228128219.100500;Piso en venta en Santa Eugènia;Piso;venta;151800.0;1851.22;82.0;3;1;2ª;False;Girona Capital;Santa Eugènia;Santa Eugènia (Girona Capital);Girona Capital;41.974533576;2.804233012;VIVIENDA ALQUILADA, IDEAL PARA INVERSORES Y SIN COMISIONES DE AGENCIA Excelente piso de 3 dormitorios y 1 baño. Se encuentra en la planta 2 de un edificio residencial y cuenta con terraza. La vivienda se distribuye en 3 dormitorios, salón-comedor, cocina independiente, equipada con muebles altos y bajos, vitrocerámica, horno y campana extractora. Dispone de suelos de tarima en cocina, baño y en el resto de estancias. Se encuentra ubicado en Mercadal - Sant Narcis - Mas Xirgu, Suroeste de Girona....;True;False;False;False;False;False;;;En buen estado;Alquizen;Agencia;32;False;https://www.pisos.com/comprar/piso-santa_eugenia_distrito17006-54228128219_100500/;2026-04-05;2026-04-05T12:50:04.977788
54206508476.105900;Piso en venta en Avenida Finestrelles-Sta Eugenia, Número 0;Piso;venta;118190.0;1244.11;95.0;3;1;;False;Girona Capital;Santa Eugènia;Santa Eugènia (Girona Capital);Girona Capital;41.9743;2.80477;Oportunidad de inversión: inmueble alquilado. Piso en Girona, ideal para familias. La vivienda cuenta con una superficie de 95 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Está situado en el centro de Girona, en sus alrededores encontramos el Hospital Santa Caterina, el EUSES Escola Universitària de la Salut i l''Esport -UdG- Campus de Salt, supermercados, bancos, bibliotecas, farmacias, oficinas de correos y centros deportivos. Cuenta con fácil acceso a Aut...;False;False;False;False;False;False;;;;Aliseda Inmobiliaria;Agencia;17;False;https://www.pisos.com/comprar/piso-santa_eugenia_distrito17006-54206508476_105900/;2026-04-05;2026-04-05T12:50:05.726586
54252325374.105900;Piso en venta en Carrer d'Àngel Guimerà, cerca de Carrer Llarg;Piso;venta;100000.0;961.54;104.0;4;1;;False;Salt;Barri Vell;Barri Vell (Salt);Salt;41.9747;2.7887;Oportunidad de inversión: inmueble alquilado. Amplio piso en Salt, Gerona, idóneo para familias. La vivienda dispone de una superficie de 104 m² construidos distribuidos en cuatro habitaciones, salón-comedor, cocina y un aseo. Está situado en el centro de Salt, en sus alrededores encontramos el Hospital de Santa Caterina, el EUSES Escola Universitària de la Salut i l''Esport -UdG- Campus de Salt, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, centros deportivos y varias para...;False;False;False;False;False;False;;;;Aliseda Inmobiliaria;Agencia;18;False;https://www.pisos.com/comprar/piso-barri_vell-54252325374_105900/;2026-04-05;2026-04-05T12:50:06.205761
